Unnamed: 0,from_author,from_author_name,from_author_gender,to_author,to_author_name,to_author_gender,year,times
152294,2106666900,adrian john wilkinson,majority,94365740,mary anne devanna,minority,2014,1
152346,1980955998,hugh scullion,majority,94365740,mary anne devanna,minority,2013,1
152357,1764289251,paul m swiercz,majority,94365740,mary anne devanna,minority,1992,1
152358,2157846728,marjorie l icenogle,minority,94365740,mary anne devanna,minority,1992,1
152388,1936188603,paul teague,majority,94365740,mary anne devanna,minority,1994,1
152389,1936188603,paul teague,majority,94365740,mary anne devanna,minority,2011,1
152416,2128251712,a thornhill,majority,94365740,mary anne devanna,minority,1998,1
152473,59350411,mark a huselid,majority,94365740,mary anne devanna,minority,1999,1
152492,673695052,paula caligiuri,minority,94365740,mary anne devanna,minority,1995,1
152493,673695052,paula caligiuri,minority,94365740,mary anne devanna,minority,1998,1
152533,2674033142,diana winstanley,minority,94365740,mary anne devanna,minority,1996,1
152550,2136927107,mark n k saunders,majority,94365740,mary anne devanna,minority,1998,1
152551,2136927107,mark n k saunders,majority,94365740,mary anne devanna,minority,2010,1
152562,2806342673,rozhan othman,minority,94365740,mary anne devanna,minority,1996,1
152563,2806342673,rozhan othman,minority,94365740,mary anne devanna,minority,2000,1
152564,2806342673,rozhan othman,minority,94365740,mary anne devanna,minority,2001,1
152651,2313133696,rita m choy,minority,94365740,mary anne devanna,minority,1998,1
152745,207541774,kamel mellahi,majority,94365740,mary anne devanna,minority,2010,1
152785,2159025027,david preece,majority,94365740,mary anne devanna,minority,2010,1
152786,2159025027,david preece,majority,94365740,mary anne devanna,minority,2011,1
152903,2289568242,david g collings,majority,94365740,mary anne devanna,minority,2006,1
152904,2289568242,david g collings,majority,94365740,mary anne devanna,minority,2010,1
152930,296968206,dana minbaeva,minority,94365740,mary anne devanna,minority,2005,1
153127,2158425250,saba colakoglu,minority,94365740,mary anne devanna,minority,2016,1
153245,2211668081,shlomo y tarba,majority,94365740,mary anne devanna,minority,2019,1
153276,2007431831,xin chuai,minority,94365740,mary anne devanna,minority,2010,1
153277,2007431831,xin chuai,minority,94365740,mary anne devanna,minority,2011,1
153281,2793371291,paul iles,majority,94365740,mary anne devanna,minority,2010,1
153282,2793371291,paul iles,majority,94365740,mary anne devanna,minority,2011,1
153312,1964753014,marco guerci,majority,94365740,mary anne devanna,minority,2013,1
153379,2311109687,mohammad faisal ahammad,majority,94365740,mary anne devanna,minority,2019,1
153784,2343814807,patrick gunnigle,majority,2343814807,patrick gunnigle,majority,1992,1
153785,2343814807,patrick gunnigle,majority,2343814807,patrick gunnigle,majority,1996,1
153786,2343814807,patrick gunnigle,majority,2343814807,patrick gunnigle,majority,1997,3
153787,2343814807,patrick gunnigle,majority,2343814807,patrick gunnigle,majority,1998,1
153788,2343814807,patrick gunnigle,majority,2343814807,patrick gunnigle,majority,2000,1
153789,2343814807,patrick gunnigle,majority,2343814807,patrick gunnigle,majority,2001,2
153790,2343814807,patrick gunnigle,majority,2343814807,patrick gunnigle,majority,2002,1
153791,2343814807,patrick gunnigle,majority,2343814807,patrick gunnigle,majority,2004,1
153792,2343814807,patrick gunnigle,majority,2343814807,patrick gunnigle,majority,2007,3
153793,2343814807,patrick gunnigle,majority,2343814807,patrick gunnigle,majority,2008,2
153794,2343814807,patrick gunnigle,majority,2343814807,patrick gunnigle,majority,2010,2
153795,2343814807,patrick gunnigle,majority,2343814807,patrick gunnigle,majority,2012,2
153796,2343814807,patrick gunnigle,majority,2343814807,patrick gunnigle,majority,2013,1
153797,2343814807,patrick gunnigle,majority,2343814807,patrick gunnigle,majority,2016,4
153802,1996474448,paul sparrow,majority,2343814807,patrick gunnigle,majority,2002,1
153803,1996474448,paul sparrow,majority,2343814807,patrick gunnigle,majority,2012,1
153804,1996474448,paul sparrow,majority,2343814807,patrick gunnigle,majority,2013,1
153818,2106666900,adrian john wilkinson,majority,2343814807,patrick gunnigle,majority,2007,1
153822,1980955998,hugh scullion,majority,2343814807,patrick gunnigle,majority,2009,2
153823,1980955998,hugh scullion,majority,2343814807,patrick gunnigle,majority,2010,1
153824,1980955998,hugh scullion,majority,2343814807,patrick gunnigle,majority,2012,1
153825,1980955998,hugh scullion,majority,2343814807,patrick gunnigle,majority,2013,1
153831,1936188603,paul teague,majority,2343814807,patrick gunnigle,majority,2004,4
153832,1936188603,paul teague,majority,2343814807,patrick gunnigle,majority,2011,3
153833,1936188603,paul teague,majority,2343814807,patrick gunnigle,majority,2012,1
153840,2158447491,william k roche,majority,2343814807,patrick gunnigle,majority,2000,1
153841,2158447491,william k roche,majority,2343814807,patrick gunnigle,majority,2001,2
153842,2158447491,william k roche,majority,2343814807,patrick gunnigle,majority,2012,1
153863,673695052,paula caligiuri,minority,2343814807,patrick gunnigle,majority,2010,1
153870,2806342673,rozhan othman,minority,2343814807,patrick gunnigle,majority,1996,1
153871,2806342673,rozhan othman,minority,2343814807,patrick gunnigle,majority,2000,1
153872,2806342673,rozhan othman,minority,2343814807,patrick gunnigle,majority,2001,2
153919,207541774,kamel mellahi,majority,2343814807,patrick gunnigle,majority,2013,2
153963,2289568242,david g collings,majority,2343814807,patrick gunnigle,majority,2008,2
153964,2289568242,david g collings,majority,2343814807,patrick gunnigle,majority,2009,1
153965,2289568242,david g collings,majority,2343814807,patrick gunnigle,majority,2010,3
153966,2289568242,david g collings,majority,2343814807,patrick gunnigle,majority,2012,1
153967,2289568242,david g collings,majority,2343814807,patrick gunnigle,majority,2013,2
153968,2289568242,david g collings,majority,2343814807,patrick gunnigle,majority,2018,1
153977,296968206,dana minbaeva,minority,2343814807,patrick gunnigle,majority,2009,1
154017,2158425250,saba colakoglu,minority,2343814807,patrick gunnigle,majority,2013,1
154025,2106393000,jonathan lavelle,majority,2343814807,patrick gunnigle,majority,2007,3
154026,2106393000,jonathan lavelle,majority,2343814807,patrick gunnigle,majority,2010,2
154027,2106393000,jonathan lavelle,majority,2343814807,patrick gunnigle,majority,2012,2
154028,2114847742,anthony mcdonnell,majority,2343814807,patrick gunnigle,majority,2007,6
154029,2114847742,anthony mcdonnell,majority,2343814807,patrick gunnigle,majority,2008,3
154030,2114847742,anthony mcdonnell,majority,2343814807,patrick gunnigle,majority,2010,2
154031,2114847742,anthony mcdonnell,majority,2343814807,patrick gunnigle,majority,2012,3
154097,2054445872,marina latukha,minority,2343814807,patrick gunnigle,majority,2015,1
154098,2054445872,marina latukha,minority,2343814807,patrick gunnigle,majority,2017,1
154118,2223760147,yuan jiang,minority,2343814807,patrick gunnigle,majority,2013,1
187258,2111773694,steven h appelbaum,majority,57298903,lawson k savery,majority,2009,1
187259,57298903,lawson k savery,majority,57298903,lawson k savery,majority,1990,2
187260,57298903,lawson k savery,majority,57298903,lawson k savery,majority,1991,2
187261,57298903,lawson k savery,majority,57298903,lawson k savery,majority,1998,1
187262,57298903,lawson k savery,majority,57298903,lawson k savery,majority,2001,1
187289,2172294833,patrick chang boon lee,majority,57298903,lawson k savery,majority,2003,1
187328,2602000233,asif akhtar,majority,57298903,lawson k savery,majority,2014,1
187329,2690937989,parvaiz talib,majority,57298903,lawson k savery,majority,2014,1
187330,2574796969,ahmad,majority,57298903,lawson k savery,majority,2014,1
211937,2128215546,kim s cameron,minority,2679056286,robert m tomasko,majority,1994,1
211938,57298903,lawson k savery,majority,2679056286,robert m tomasko,majority,1998,1
211946,2313133696,rita m choy,minority,2679056286,robert m tomasko,majority,1998,1
211959,2143241858,chengfei tsai,majority,2679056286,robert m tomasko,majority,2006,1
211960,2714284296,shuling wu,minority,2679056286,robert m tomasko,majority,2006,1
211966,2741987831,philip chengfei tsai,majority,2679056286,robert m tomasko,majority,2013,1
212091,1970367484,cary l cooper,minority,1996474448,paul sparrow,majority,2009,1
212104,1952078778,manuel london,majority,1996474448,paul sparrow,majority,2001,1
212131,2343814807,patrick gunnigle,majority,1996474448,paul sparrow,majority,1997,1
212132,2343814807,patrick gunnigle,majority,1996474448,paul sparrow,majority,2000,2
212133,2343814807,patrick gunnigle,majority,1996474448,paul sparrow,majority,2007,1
212134,2343814807,patrick gunnigle,majority,1996474448,paul sparrow,majority,2010,1
212153,1996474448,paul sparrow,majority,1996474448,paul sparrow,majority,1997,1
212154,1996474448,paul sparrow,majority,1996474448,paul sparrow,majority,1998,1
212155,1996474448,paul sparrow,majority,1996474448,paul sparrow,majority,2000,1
212156,1996474448,paul sparrow,majority,1996474448,paul sparrow,majority,2001,3
212157,1996474448,paul sparrow,majority,1996474448,paul sparrow,majority,2002,3
212158,1996474448,paul sparrow,majority,1996474448,paul sparrow,majority,2004,4
212159,1996474448,paul sparrow,majority,1996474448,paul sparrow,majority,2005,1
212160,1996474448,paul sparrow,majority,1996474448,paul sparrow,majority,2007,5
212161,1996474448,paul sparrow,majority,1996474448,paul sparrow,majority,2009,1
212162,1996474448,paul sparrow,majority,1996474448,paul sparrow,majority,2012,5
212163,1996474448,paul sparrow,majority,1996474448,paul sparrow,majority,2013,2
212208,2106666900,adrian john wilkinson,majority,1996474448,paul sparrow,majority,2010,1
212209,2106666900,adrian john wilkinson,majority,1996474448,paul sparrow,majority,2014,2
212210,2106666900,adrian john wilkinson,majority,1996474448,paul sparrow,majority,2016,1
212211,2106666900,adrian john wilkinson,majority,1996474448,paul sparrow,majority,2017,1
212236,1980955998,hugh scullion,majority,1996474448,paul sparrow,majority,2001,2
212237,1980955998,hugh scullion,majority,1996474448,paul sparrow,majority,2002,2
212238,1980955998,hugh scullion,majority,1996474448,paul sparrow,majority,2007,1
212239,1980955998,hugh scullion,majority,1996474448,paul sparrow,majority,2009,1
212240,1980955998,hugh scullion,majority,1996474448,paul sparrow,majority,2013,3
212241,1980955998,hugh scullion,majority,1996474448,paul sparrow,majority,2015,1
212242,1980955998,hugh scullion,majority,1996474448,paul sparrow,majority,2017,1
212243,1980955998,hugh scullion,majority,1996474448,paul sparrow,majority,2018,1
212314,673695052,paula caligiuri,minority,1996474448,paul sparrow,majority,1995,1
212315,673695052,paula caligiuri,minority,1996474448,paul sparrow,majority,1998,1
212316,673695052,paula caligiuri,minority,1996474448,paul sparrow,majority,2007,1
212317,673695052,paula caligiuri,minority,1996474448,paul sparrow,majority,2008,1
212318,673695052,paula caligiuri,minority,1996474448,paul sparrow,majority,2009,1
212363,55518253,andreas werr,majority,1996474448,paul sparrow,majority,2017,1
212364,2396216455,dirk buyens,majority,1996474448,paul sparrow,majority,2005,1
212503,207541774,kamel mellahi,majority,1996474448,paul sparrow,majority,2013,1
212504,207541774,kamel mellahi,majority,1996474448,paul sparrow,majority,2014,1
212631,2090059098,luca solari,majority,1996474448,paul sparrow,majority,2012,1
212638,2289568242,david g collings,majority,1996474448,paul sparrow,majority,2004,1
212639,2289568242,david g collings,majority,1996474448,paul sparrow,majority,2007,1
212640,2289568242,david g collings,majority,1996474448,paul sparrow,majority,2009,1
212641,2289568242,david g collings,majority,1996474448,paul sparrow,majority,2010,1
212642,2289568242,david g collings,majority,1996474448,paul sparrow,majority,2013,1
212643,2289568242,david g collings,majority,1996474448,paul sparrow,majority,2014,1
212644,2289568242,david g collings,majority,1996474448,paul sparrow,majority,2018,1
212668,296968206,dana minbaeva,minority,1996474448,paul sparrow,majority,2004,1
212669,296968206,dana minbaeva,minority,1996474448,paul sparrow,majority,2005,1
212670,296968206,dana minbaeva,minority,1996474448,paul sparrow,majority,2009,1
212809,2158425250,saba colakoglu,minority,1996474448,paul sparrow,majority,2007,1
212810,2158425250,saba colakoglu,minority,1996474448,paul sparrow,majority,2008,1
212811,2158425250,saba colakoglu,minority,1996474448,paul sparrow,majority,2009,1
212815,1878734214,nicky dries,minority,1996474448,paul sparrow,majority,2015,1
212856,2106393000,jonathan lavelle,majority,1996474448,paul sparrow,majority,2010,1
212857,2114847742,anthony mcdonnell,majority,1996474448,paul sparrow,majority,2008,1
212858,2114847742,anthony mcdonnell,majority,1996474448,paul sparrow,majority,2010,1
212981,1964753014,marco guerci,majority,1996474448,paul sparrow,majority,2012,1
212982,1964753014,marco guerci,majority,1996474448,paul sparrow,majority,2013,1
212983,1964753014,marco guerci,majority,1996474448,paul sparrow,majority,2016,2
213189,2092286901,sven kepes,majority,1996474448,paul sparrow,majority,2016,1
213231,1968945062,pernilla bolander,minority,1996474448,paul sparrow,majority,2017,1
213232,2320114552,kajsa asplund,minority,1996474448,paul sparrow,majority,2017,1
258076,2128215546,kim s cameron,minority,2632137379,joseph t mccune,majority,1994,1
258077,2055193450,bilha mannheim,minority,2632137379,joseph t mccune,majority,1996,1
258078,57298903,lawson k savery,majority,2632137379,joseph t mccune,majority,1998,1
258079,2617150564,michael useem,majority,2632137379,joseph t mccune,majority,1993,1
258080,2106666900,adrian john wilkinson,majority,2632137379,joseph t mccune,majority,2010,1
258081,2344217343,aneil k mishra,majority,2632137379,joseph t mccune,majority,1994,1
258082,1764289251,paul m swiercz,majority,2632137379,joseph t mccune,majority,1992,1
258083,2157846728,marjorie l icenogle,minority,2632137379,joseph t mccune,majority,1992,1
258084,2262121549,james b shaw,majority,2632137379,joseph t mccune,majority,1996,1
258085,1936188603,paul teague,majority,2632137379,joseph t mccune,majority,2014,1
258086,2135049179,karen e mishra,minority,2632137379,joseph t mccune,majority,1994,1
258087,2128251712,a thornhill,majority,2632137379,joseph t mccune,majority,1998,1
258088,2158447491,william k roche,majority,2632137379,joseph t mccune,majority,2014,1
258089,2674033142,diana winstanley,minority,2632137379,joseph t mccune,majority,1997,1
258090,2136927107,mark n k saunders,majority,2632137379,joseph t mccune,majority,1998,1
258092,2204449376,clive gilson,majority,2632137379,joseph t mccune,majority,1996,1
258093,2763280628,zehava rosenblatt,minority,2632137379,joseph t mccune,majority,1996,1
258094,204271697,elain barrettpower,minority,2632137379,joseph t mccune,majority,1996,1
258095,2396216455,dirk buyens,majority,2632137379,joseph t mccune,majority,2002,1
258096,2242409178,gracie ebadan,minority,2632137379,joseph t mccune,majority,1997,1
258097,2313133696,rita m choy,minority,2632137379,joseph t mccune,majority,1998,1
258098,2530969626,terry h wagar,majority,2632137379,joseph t mccune,majority,2009,1
258099,207541774,kamel mellahi,majority,2632137379,joseph t mccune,majority,2010,1
258100,2208199671,koen dewettinck,majority,2632137379,joseph t mccune,majority,2002,1
258101,2143241858,chengfei tsai,majority,2632137379,joseph t mccune,majority,2006,1
258102,2714284296,shuling wu,minority,2632137379,joseph t mccune,majority,2006,1
258106,2741987831,philip chengfei tsai,majority,2632137379,joseph t mccune,majority,2013,1
258108,2602000233,asif akhtar,majority,2632137379,joseph t mccune,majority,2014,1
258109,2690937989,parvaiz talib,majority,2632137379,joseph t mccune,majority,2014,1
258110,2574796969,ahmad,majority,2632137379,joseph t mccune,majority,2014,1
258111,2128215546,kim s cameron,minority,2001449404,raymond v montagno,majority,1994,1
258112,2055193450,bilha mannheim,minority,2001449404,raymond v montagno,majority,1996,1
258113,57298903,lawson k savery,majority,2001449404,raymond v montagno,majority,1998,1
258114,2617150564,michael useem,majority,2001449404,raymond v montagno,majority,1993,1
258115,2106666900,adrian john wilkinson,majority,2001449404,raymond v montagno,majority,2010,1
258116,2344217343,aneil k mishra,majority,2001449404,raymond v montagno,majority,1994,1
258117,1764289251,paul m swiercz,majority,2001449404,raymond v montagno,majority,1992,1
258118,2157846728,marjorie l icenogle,minority,2001449404,raymond v montagno,majority,1992,1
258119,2262121549,james b shaw,majority,2001449404,raymond v montagno,majority,1996,1
258120,1936188603,paul teague,majority,2001449404,raymond v montagno,majority,2014,1
258121,2135049179,karen e mishra,minority,2001449404,raymond v montagno,majority,1994,1
258122,2128251712,a thornhill,majority,2001449404,raymond v montagno,majority,1998,1
258123,2158447491,william k roche,majority,2001449404,raymond v montagno,majority,2014,1
258124,2674033142,diana winstanley,minority,2001449404,raymond v montagno,majority,1997,1
258125,2136927107,mark n k saunders,majority,2001449404,raymond v montagno,majority,1998,1
258127,2204449376,clive gilson,majority,2001449404,raymond v montagno,majority,1996,1
258128,2763280628,zehava rosenblatt,minority,2001449404,raymond v montagno,majority,1996,1
258129,204271697,elain barrettpower,minority,2001449404,raymond v montagno,majority,1996,1
258130,2396216455,dirk buyens,majority,2001449404,raymond v montagno,majority,2002,1
258131,2242409178,gracie ebadan,minority,2001449404,raymond v montagno,majority,1997,1
258132,2313133696,rita m choy,minority,2001449404,raymond v montagno,majority,1998,1
258133,2530969626,terry h wagar,majority,2001449404,raymond v montagno,majority,2009,1
258134,207541774,kamel mellahi,majority,2001449404,raymond v montagno,majority,2010,1
258135,2208199671,koen dewettinck,majority,2001449404,raymond v montagno,majority,2002,1
258136,2143241858,chengfei tsai,majority,2001449404,raymond v montagno,majority,2006,1
258137,2714284296,shuling wu,minority,2001449404,raymond v montagno,majority,2006,1
258141,2741987831,philip chengfei tsai,majority,2001449404,raymond v montagno,majority,2013,1
258143,2602000233,asif akhtar,majority,2001449404,raymond v montagno,majority,2014,1
258144,2690937989,parvaiz talib,majority,2001449404,raymond v montagno,majority,2014,1
258145,2574796969,ahmad,majority,2001449404,raymond v montagno,majority,2014,1
265638,2293144314,richard w beatty,majority,2577538282,joseph moses juran,majority,1991,1
265644,2106666900,adrian john wilkinson,majority,2577538282,joseph moses juran,majority,1995,1
265645,2106666900,adrian john wilkinson,majority,2577538282,joseph moses juran,majority,1999,1
325806,2293144314,richard w beatty,majority,2994335983,c j grayson,majority,1991,1
330754,1970367484,cary l cooper,minority,2136489993,brian e becker,majority,2015,1
330761,2343814807,patrick gunnigle,majority,2136489993,brian e becker,majority,2016,2
330768,1996474448,paul sparrow,majority,2136489993,brian e becker,majority,2014,1
330769,1996474448,paul sparrow,majority,2136489993,brian e becker,majority,2015,2
330786,2136489993,brian e becker,majority,2136489993,brian e becker,majority,2006,1
330787,2106666900,adrian john wilkinson,majority,2136489993,brian e becker,majority,2012,1
330790,1980955998,hugh scullion,majority,2136489993,brian e becker,majority,2010,1
330796,2242377896,john k christiansen,majority,2136489993,brian e becker,majority,2010,1
330807,59350411,mark a huselid,majority,2136489993,brian e becker,majority,2006,1
330808,673695052,paula caligiuri,minority,2136489993,brian e becker,majority,2010,1
330814,2806342673,rozhan othman,minority,2136489993,brian e becker,majority,2014,1
330815,180551364,keith w glaister,majority,2136489993,brian e becker,majority,2015,1
330821,55518253,andreas werr,majority,2136489993,brian e becker,majority,2017,1
330853,2159025027,david preece,majority,2136489993,brian e becker,majority,2010,1
330854,2159025027,david preece,majority,2136489993,brian e becker,majority,2011,1
330867,1497110822,alan clardy,majority,2136489993,brian e becker,majority,2008,1
330888,2090059098,luca solari,majority,2136489993,brian e becker,majority,2012,1
330892,1967804019,adrian ritz,majority,2136489993,brian e becker,majority,2011,1
330895,2289568242,david g collings,majority,2136489993,brian e becker,majority,2010,1
330896,2289568242,david g collings,majority,2136489993,brian e becker,majority,2013,2
330903,296968206,dana minbaeva,minority,2136489993,brian e becker,majority,2008,1
330904,296968206,dana minbaeva,minority,2136489993,brian e becker,majority,2013,3
330905,296968206,dana minbaeva,minority,2136489993,brian e becker,majority,2018,1
330924,1899698785,sara de gieter,minority,2136489993,brian e becker,majority,2014,2
330939,2169515874,gregory john lee,majority,2136489993,brian e becker,majority,2018,1
330975,2022917442,arshad zaheer,majority,2136489993,brian e becker,majority,2011,1
330977,2170783472,russell korte,majority,2136489993,brian e becker,majority,2015,2
330981,2158425250,saba colakoglu,minority,2136489993,brian e becker,majority,2013,1
330985,1878734214,nicky dries,minority,2136489993,brian e becker,majority,2014,3
330999,2106393000,jonathan lavelle,majority,2136489993,brian e becker,majority,2016,2
331000,2114847742,anthony mcdonnell,majority,2136489993,brian e becker,majority,2016,2
331005,2159781457,paola cillo,minority,2136489993,brian e becker,majority,2008,1
331011,2081171685,dionne pohler,minority,2136489993,brian e becker,majority,2018,2
331012,2570305385,jinmin wang,majority,2136489993,brian e becker,majority,2015,1
331018,2313073389,jessica li,minority,2136489993,brian e becker,majority,2015,2
331021,2009202369,rossella cappetta,minority,2136489993,brian e becker,majority,2008,1
331034,204594668,claus j varnes,majority,2136489993,brian e becker,majority,2010,1
331046,2211668081,shlomo y tarba,majority,2136489993,brian e becker,majority,2015,1
331053,2007431831,xin chuai,minority,2136489993,brian e becker,majority,2010,1
331054,2007431831,xin chuai,minority,2136489993,brian e becker,majority,2011,1
331057,2793371291,paul iles,majority,2136489993,brian e becker,majority,2010,1
331058,2793371291,paul iles,majority,2136489993,brian e becker,majority,2011,1
331076,2915810958,marta gasparin,minority,2136489993,brian e becker,majority,2010,1
331077,247409254,diana stormnielsen,minority,2136489993,brian e becker,majority,2010,1
331078,2085657448,erik johnsen vinther,majority,2136489993,brian e becker,majority,2010,1
331079,2077854163,alison nussbaumer,minority,2136489993,brian e becker,majority,2010,1
331080,731913393,wendy merkley,minority,2136489993,brian e becker,majority,2010,1
331083,1964753014,marco guerci,majority,2136489993,brian e becker,majority,2012,1
331090,1193207908,chelsea willness,minority,2136489993,brian e becker,majority,2018,3
331111,2200108794,peter sinelli,majority,2136489993,brian e becker,majority,2011,1
331114,2111310950,waheed akbar bhatti,majority,2136489993,brian e becker,majority,2011,1
331116,2983257772,kashif urrehman,majority,2136489993,brian e becker,majority,2011,1
331126,2647510919,alicja miś,minority,2136489993,brian e becker,majority,2011,1
331131,2097534836,george c banks,majority,2136489993,brian e becker,majority,2015,4
331132,2311109687,mohammad faisal ahammad,majority,2136489993,brian e becker,majority,2015,1
331145,2054445872,marina latukha,minority,2136489993,brian e becker,majority,2017,1
331149,2299712656,doren chadee,minority,2136489993,brian e becker,majority,2012,2
331150,2164109990,revti raman,minority,2136489993,brian e becker,majority,2012,2
331154,2259398727,yu zhou,majority,2136489993,brian e becker,majority,2012,3
331155,2259398727,yu zhou,majority,2136489993,brian e becker,majority,2013,1
331157,2537985025,shuai zhang,majority,2136489993,brian e becker,majority,2012,1
331158,2534734018,david bright,majority,2136489993,brian e becker,majority,2012,1
331166,2138158425,andrea kim,majority,2136489993,brian e becker,majority,2012,2
331170,2663788855,yingying zhang,minority,2136489993,brian e becker,majority,2012,2
331171,2655413393,jun liu,majority,2136489993,brian e becker,majority,2012,2
331206,2167333482,wardah azimah sumardi,minority,2136489993,brian e becker,majority,2014,1
331208,2156699669,angelika schmidt,minority,2136489993,brian e becker,majority,2013,1
331214,2223760147,yuan jiang,minority,2136489993,brian e becker,majority,2013,1
331215,2182182174,nana yaw oppong,minority,2136489993,brian e becker,majority,2013,1
331250,2635720797,paul r niven,majority,2136489993,brian e becker,majority,2014,1
331258,2271850470,heba makram,minority,2136489993,brian e becker,majority,2015,2
331262,2537508440,jiali zhang,minority,2136489993,brian e becker,majority,2015,1
331271,2092286901,sven kepes,majority,2136489993,brian e becker,majority,2015,4
331287,2256900596,ryan lamare,majority,2136489993,brian e becker,majority,2016,2
331290,2782180570,karin a king,minority,2136489993,brian e becker,majority,2016,1
331340,1968945062,pernilla bolander,minority,2136489993,brian e becker,majority,2017,1
331341,2320114552,kajsa asplund,minority,2136489993,brian e becker,majority,2017,1
331355,2172936602,joseph a schmidt,majority,2136489993,brian e becker,majority,2018,3
331359,2761119345,lan wang,minority,2136489993,brian e becker,majority,2018,1
331360,2251194279,richard d cotton,majority,2136489993,brian e becker,majority,2018,1
334031,2111773694,steven h appelbaum,majority,2106666900,adrian john wilkinson,majority,2007,1
334032,2111773694,steven h appelbaum,majority,2106666900,adrian john wilkinson,majority,2009,1
334047,1996474448,paul sparrow,majority,2106666900,adrian john wilkinson,majority,2012,1
334095,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,1991,1
334096,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,1992,2
334097,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,1993,1
334098,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,1994,6
334099,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,1995,9
334100,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,1996,7
334101,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,1998,3
334102,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,1999,7
334103,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,2002,5
334104,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,2004,3
334105,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,2005,4
334106,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,2007,10
334107,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,2009,1
334108,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,2010,1
334109,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,2011,5
334110,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,2012,7
334111,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,2014,18
334112,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,2016,10
334113,2106666900,adrian john wilkinson,majority,2106666900,adrian john wilkinson,majority,2017,8
334147,1980955998,hugh scullion,majority,2106666900,adrian john wilkinson,majority,2013,1
334148,1980955998,hugh scullion,majority,2106666900,adrian john wilkinson,majority,2017,1
334353,207541774,kamel mellahi,majority,2106666900,adrian john wilkinson,majority,2010,1
334354,207541774,kamel mellahi,majority,2106666900,adrian john wilkinson,majority,2011,2
334355,207541774,kamel mellahi,majority,2106666900,adrian john wilkinson,majority,2013,1
334356,207541774,kamel mellahi,majority,2106666900,adrian john wilkinson,majority,2016,1
334448,2090059098,luca solari,majority,2106666900,adrian john wilkinson,majority,2013,2
334451,2289568242,david g collings,majority,2106666900,adrian john wilkinson,majority,2013,1
334452,2289568242,david g collings,majority,2106666900,adrian john wilkinson,majority,2016,1
334483,296968206,dana minbaeva,minority,2106666900,adrian john wilkinson,majority,2014,1
334655,2114847742,anthony mcdonnell,majority,2106666900,adrian john wilkinson,majority,2014,2
334777,1964753014,marco guerci,majority,2106666900,adrian john wilkinson,majority,2016,1
349924,2111773694,steven h appelbaum,majority,2344217343,aneil k mishra,majority,1994,1
349925,2111773694,steven h appelbaum,majority,2344217343,aneil k mishra,majority,2003,2
349938,2106666900,adrian john wilkinson,majority,2344217343,aneil k mishra,majority,2010,1
349940,2344217343,aneil k mishra,majority,2344217343,aneil k mishra,majority,1994,1
349941,2344217343,aneil k mishra,majority,2344217343,aneil k mishra,majority,2004,1
349942,2344217343,aneil k mishra,majority,2344217343,aneil k mishra,majority,2009,1
349950,1936188603,paul teague,majority,2344217343,aneil k mishra,majority,2014,1
349957,2135049179,karen e mishra,minority,2344217343,aneil k mishra,majority,1994,1
349958,2135049179,karen e mishra,minority,2344217343,aneil k mishra,majority,2009,3
349959,2128251712,a thornhill,majority,2344217343,aneil k mishra,majority,1998,2
349964,2158447491,william k roche,majority,2344217343,aneil k mishra,majority,2014,1
349965,2134776663,nadia labib,minority,2344217343,aneil k mishra,majority,1994,1
349969,2009785431,andrew hede,majority,2344217343,aneil k mishra,majority,1997,1
349975,2136927107,mark n k saunders,majority,2344217343,aneil k mishra,majority,1998,2
349977,2135291793,tom bramble,majority,2344217343,aneil k mishra,majority,1997,1
349979,2204449376,clive gilson,majority,2344217343,aneil k mishra,majority,2004,1
349980,1930305869,craig r littler,majority,2344217343,aneil k mishra,majority,1997,1
349981,1930305869,craig r littler,majority,2344217343,aneil k mishra,majority,2004,1
349982,1930305869,craig r littler,majority,2344217343,aneil k mishra,majority,2012,1
349983,2894365331,richard dunford,majority,2344217343,aneil k mishra,majority,1997,1
349984,2396216455,dirk buyens,majority,2344217343,aneil k mishra,majority,2002,1
350004,2530969626,terry h wagar,majority,2344217343,aneil k mishra,majority,2009,1
